id,title,all_artists,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,The Human League,0.731,0.738,9,-8.125,0,0.184,0.0,0.214,0.958,117.656,236920,4
3cbV252akVZInSvJk7jAYX,Flashdance...What a Feeling - Radio Edit,Irene Cara,0.572,0.654,7,-7.027,0,0.0058,3.21e-06,0.09,0.399,122.491,237053,4
18DfMhEx4ddoreHrvZDF6Q,The Power of Love,Jennifer Rush,0.521,0.654,8,-6.993,1,0.452,6.12e-05,0.0984,0.125,139.071,268200,4
1ynmMEK1fkyiZ6Z6F3ThEt,Centerfold,The J. Geils Band,0.653,0.677,0,-12.244,1,0.249,0.0,0.403,0.888,114.37,216533,4
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,0.5,0.748,4,-9.072,1,0.127,0.0,0.447,0.514,118.852,250987,4
6WEBIVqiEsevfgJefTyuQQ,Too Shy,Kajagoogoo,0.702,0.871,10,-6.728,0,0.127,4.18e-05,0.0819,0.664,107.982,221520,4
2vz1CsL5WBsbpBcwgboTAw,"Footloose - From ""Footloose"" Soundtrack",Kenny Loggins,0.583,0.905,2,-6.132,1,0.0984,0.00019,0.0593,0.646,173.982,226827,4
0odIT9B9BvOCnXfS0e4lB5,Bette Davis Eyes,Kim Carnes,0.675,0.649,5,-10.271,1,0.0204,0.0,0.0959,0.596,116.624,228000,4
1YGZyfvdgZxzipWoWYVKxi,Kids In America,Kim Wilde,0.557,0.782,4,-3.899,1,0.0953,6.75e-06,0.118,0.305,159.621,205533,4
5iwyLsQ5yjnCaRrJGyAPZM,Endless Love,Diana Ross,0.483,0.268,10,-11.809,1,0.866,0.0163,0.145,0.182,93.47,266800,4
6vpPdHMtMvJBJxqYbbhIiv,"Pump Up The Volume - 7""",M/A/R/R/S,0.751,0.631,7,-14.789,1,0.00132,0.38,0.0569,0.691,113.008,250960,4
7jTKLKs3NDmDnJHan5M2A0,Down Under,Men At Work,0.746,0.683,11,-7.416,0,0.0521,0.0169,0.0466,0.815,107.314,223040,4
4UB3TaEGEY9WoOpxYNMgy4,The Safety Dance,Men Without Hats,0.525,0.882,5,-4.479,1,0.0252,0.0,0.101,0.623,101.674,164867,4
0QKfiqpEU4h9ycPSzIFwYe,Maniac,Michael Sembello,0.617,0.533,3,-11.516,0,0.0891,4.04e-06,0.0415,0.835,158.86,244707,4
1xgqGXZW1udHCjuwjeRDVO,One Night In Bangkok - Radio Edit / From “Chess” / Remastered 2016,Murray Head,0.954,0.451,2,-9.124,0,0.193,0.00295,0.0637,0.839,108.842,193440,4
1RSy7B2vfPi84N80QJ6frX,Blue Monday - 2016 Remaster,New Order,0.793,0.703,0,-9.548,1,0.000726,0.88,0.075,0.856,130.27,450800,4
41CoPVBGQyaO9edYV2BKnp,Love Is A Battlefield,Pat Benatar,0.673,0.631,2,-11.98,0,0.0134,0.0149,0.116,0.882,90.62,244627,4
5fVFdkU5U6ULjXgwm5q89Q,19,Paul Hardcastle,0.753,0.897,11,-8.54,1,0.00281,0.73,0.351,0.937,117.937,210853,4
1NCuYqMc8hKMb4cpNTcJbD,Another Day in Paradise - 2016 Remaster,Phil Collins,0.78,0.565,3,-7.32,0,0.736,0.00269,0.063,0.365,101.967,322133,4
1ot6jEe4w4hYnsOPjd3xKQ,I'm So Excited,The Pointer Sisters,0.59,0.868,5,-5.832,0,0.0962,0.000322,0.442,0.798,184.348,230640,4
1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,The Police,0.82,0.452,1,-9.796,1,0.543,0.00294,0.0714,0.74,117.401,253920,4
51H2y6YrNNXcy3dfc3qSbA,When Doves Cry,Prince,0.729,0.989,9,-4.613,0,0.0102,4.45e-05,0.443,0.84,126.47,352906,4
1K1TFdBh7NrDyKiwiJEmsy,Pretty in Pink,The Psychedelic Furs,0.386,0.916,2,-5.955,1,0.105,0.00991,0.325,0.775,135.642,238107,4
4uLU6hMCjMI75M1A2tKUQC,Never Gonna Give You Up,Rick Astley,0.721,0.939,8,-11.823,1,0.115,3.79e-05,0.108,0.914,113.309,213573,4
4aWn4NHlELpOehxsBaQeoe,Don't You (Forget About Me),Simple Minds,0.66,0.816,2,-6.61,1,0.168,0.0181,0.0608,0.678,111.346,263040,4
0cGG2EouYCEEC3xfa0tDFV,Tainted Love,Soft Cell,0.5,0.501,0,-8.284,0,0.462,0.0,0.26,0.623,144.438,153800,4
5tcTjBBqntQ71gQv7FVvKm,So Macho,Sinitta,0.745,0.882,8,-7.197,1,0.0892,4.67e-06,0.467,0.579,129.351,203453,4
6NpbmXusKgOUjU7br3BQeI,How Soon Is Now?,The Smiths,0.406,0.805,11,-13.317,1,0.00223,0.139,0.0867,0.832,190.326,406173,4
0S7zL7ae0KpOSPKeFQpHo8,I Bet You Look Good On The Dancefloor,Arctic Monkeys,0.535,0.948,6,-4.19,0,0.00225,0.0,0.376,0.778,103.183,173680,4
5CeL9C3bsoe4yzYS1Qz8cw,Girls & Boys,Blur,0.693,0.875,7,-8.354,0,0.00986,0.0,0.0601,0.899,120.048,259387,4
2vEUFrRByOKob8yqOd6LuA,Ghost Town,The Specials,0.665,0.766,10,-9.454,0,0.0492,0.338,0.113,0.905,73.683,219307,4
2ceJbCJQt9dWPoW89SmTZB,Waterloo Sunset,The Kinks,0.534,0.713,1,-7.262,0,0.0725,0.0,0.336,0.517,107.703,192667,4
4VAkPXhI7xQ6FHlUuY3RzB,Wake Up,Arcade Fire,0.254,0.787,0,-4.813,1,0.111,0.0449,0.105,0.301,139.389,335333,4
57QpgJA1yNN5DyhYaN4x4p,Losing My Edge,LCD Soundsystem,0.765,0.961,5,-8.711,0,0.000211,0.613,0.324,0.892,116.158,473067,4
2mHchPRtQWet3iIS3jANr1,God Save The Queen,Sex Pistols,0.304,0.901,9,-7.756,1,0.00105,0.000376,0.158,0.541,147.199,199453,4
6V92z9VrnBJUeHrv5EXKxQ,Time for Heroes,The Libertines,0.386,0.925,2,-3.647,1,0.00847,5.18e-05,0.026,0.711,152.658,159320,4
3RxPlpIxQd2MHmq7BHvk0q,Maps,Yeah Yeah Yeahs,0.521,0.938,7,-6.1,1,0.00114,0.423,0.41,0.145,119.783,219707,4
0qmCWYu7hOvriyuqXfPw7I,The Universal,Blur,0.317,0.571,9,-7.669,1,0.158,2.95e-06,0.0848,0.234,163.035,240120,3
7KxK13xRxTz6JlDtGG9GzL,A Design for Life,Manic Street Preachers,0.411,0.703,0,-8.016,1,0.000212,0.0,0.0621,0.425,88.364,256933,4
3FzKPS0oVknVlCW3PhxIHl,Debaser,Pixies,0.487,0.885,5,-12.005,1,0.000397,0.347,0.0973,0.579,135.516,173173,4
0LTZD4vTsp0EN1wXatc9IR,Paranoid Android,Radiohead,0.328,0.762,5,-8.651,1,0.0342,0.00876,0.198,0.274,125.75,383507,4
2H7PHVdQ3mXqEHXcvclTB0,1999,Prince,0.866,0.73,5,-8.201,1,0.137,0.0,0.0843,0.625,118.523,379267,4
0O4Yt3iHNIZGFE3uhFLu6I,About A Girl,Nirvana,0.405,0.889,11,-6.428,0,7.35e-06,0.000201,0.174,0.648,132.209,168160,4
3AVZaAbDvR6rs2NN4n0aAF,Ace of Spades,Motörhead,0.321,0.99,6,-4.461,1,0.00248,0.00631,0.0924,0.209,140.574,166707,4
3E0dHzJ1WIkm58RhJAe13n,Across 110th Street,Bobby Womack,0.547,0.8,11,-7.397,0,0.0765,0.0,0.0973,0.517,112.248,224547,4
7xdLNxZCtY68x5MAOBEmBq,All Along the Watchtower,Jimi Hendrix,0.429,0.812,8,-6.252,1,0.00282,2.44e-05,0.0882,0.625,113.279,238627,4
3okPiJwW5nCLpug12sCL4p,All Day and All of the Night,The Kinks,0.563,0.915,7,-5.062,1,0.247,8.46e-05,0.0613,0.71,136.345,142227,4
2Ud3deeqLAG988pfW0Kwcl,All My Friends,LCD Soundsystem,0.701,0.788,2,-5.611,1,0.148,0.625,0.0977,0.795,142.584,462267,4
0WNGPpmWqzPnk0psUhJ3SX,All the Young Dudes,Mott The Hoople,0.429,0.668,4,-7.539,0,0.208,0.0,0.538,0.398,77.737,211067,4
6hXHOrhKW9dgQt35Mc5dCb,Alone Again Or,Love,0.307,0.379,11,-11.8,0,0.684,0.000577,0.113,0.184,173.728,197013,4
5xC8uOesnn0udeXAYlAnoY,Alright,Supergrass,0.467,0.958,4,-4.808,0,0.000479,0.199,0.299,0.701,145.92,180880,4
5TmQl8urbTlfZb8xKisSl0,"Another Girl, Another Planet - 2008 re-mastered version",The Only Ones,0.325,0.838,1,-6.501,0,0.0327,0.00042,0.126,0.449,156.507,181173,4
5dKBaysNJtfpyNTRa5lqDb,A-Punk,Vampire Weekend,0.551,0.821,2,-4.489,1,0.0102,0.0438,0.153,0.842,174.923,137760,4
1pUNeXXcmAJOyK6TiVL49n,Babies,Pulp,0.299,0.818,2,-7.942,1,0.113,2.46e-06,0.0827,0.604,156.193,244827,4
0nSsI7f2BJRXJUeNisWUWL,Bad Girls,M.I.A.,0.631,0.935,1,-2.221,1,0.00655,0.0,0.101,0.346,143.424,228280,4
2kyBz2bXWUQDL26Aigex0X,Bad Moon Rising,Creedence Clearwater Revival,0.518,0.808,2,-5.536,1,0.0604,2.18e-06,0.0814,0.944,179.275,140187,4
40b31eggZB30hoqXhGm4qc,Band On The Run - Remastered 2010,Wings,0.479,0.601,7,-8.806,1,0.0832,0.00142,0.11,0.669,124.966,313027,4
0cXm3QqepHVzXKdm73sqkl,Beetlebum,Blur,0.487,0.648,0,-5.14,1,0.0351,0.000201,0.266,0.704,89.573,305147,4
1fNF85aK9HwwdVJ0Knu0D8,Bennie And The Jets,Elton John,0.665,0.704,0,-7.131,1,0.261,7.94e-06,0.462,0.775,132.176,322360,4
2OErSh4oVVAUll0vHxdr6p,Bigmouth Strikes Again - 2011 Remaster,The Smiths,0.401,0.901,1,-5.011,0,0.0704,0.0,0.538,0.839,134.799,193320,4
6bylxImiXwE4lyqYHaHI9C,Big Time Sensuality,Björk,0.723,0.726,1,-12.261,0,5.88e-05,0.0122,0.149,0.52,118.589,236640,4
3qgKrN5BOMcxgyC5wpldyh,Birthday,The Sugarcubes,0.499,0.561,0,-10.209,1,0.102,0.000583,0.0857,0.282,91.552,239467,4
33iQW2OneB0oNh2NfrAzqW,Blitzkrieg Bop - 2001 Remastered Version,Ramones,0.547,0.733,9,-6.558,1,0.0103,0.131,0.117,0.962,176.198,133440,4
287POkGgnCfYXMFqz1zqmt,Bloodbuzz Ohio,The National,0.39,0.834,9,-6.367,1,0.0554,0.18,0.103,0.684,157.077,275933,4
6gVypz0e1Vu4uPMxNvjp5m,The Book Of Love,The Magnetic Fields,0.478,0.265,7,-13.267,1,0.976,5.45e-05,0.119,0.296,98.406,162413,4
6s1lXoCa6EmIGnr0GrwcJp,The Boy with the Thorn in His Side - 2011 Remaster,The Smiths,0.514,0.87,7,-6.516,1,0.208,4.1e-05,0.524,0.847,118.962,196627,4
7gARZ2i5u5DHC1b1n1fML5,Breezeblocks,alt-J,0.569,0.645,5,-7.368,1,0.118,0.00114,0.146,0.247,74.985,227080,4
0o3v9K11uvV9YQHfiuerB6,Brianstorm,Arctic Monkeys,0.428,0.982,1,-4.11,1,8.22e-05,0.00191,0.158,0.478,165.098,172253,4
2Kq1nzdFicerZzdKqQ7OYr,The Bucket,Kings of Leon,0.494,0.637,0,-6.004,1,0.0789,2.77e-05,0.215,0.175,140.032,175547,4
0gOyllwzM7IvfuYZ903zNv,Buddy Holly,Weezer,0.556,0.92,8,-4.606,1,0.00271,0.00021,0.117,0.771,121.138,159227,4
6INLpBxo9F5QMer04VXEnd,Sexy Boy,Air,0.437,0.652,0,-6.152,1,0.0011,0.614,0.111,0.211,111.888,298467,4
6u04Nckg9QTUGHexQq5v8a,My Girls,Animal Collective,0.473,0.947,4,-6.039,0,0.243,0.0597,0.882,0.55,119.959,343000,4
53T0V3jTJDs3kIqwvlgspI,Come To Daddy - Pappy Mix,Aphex Twin,0.421,0.944,8,-9.179,1,0.0764,0.815,0.119,0.222,162.179,262533,4
60Pe9j2pCBa4Zp4ztf5nhd,Windowlicker,Aphex Twin,0.698,0.789,8,-4.936,1,0.132,0.0091,0.366,0.492,123.016,368400,4
697LWfA49GjDHL7utykini,Rebellion (Lies),Arcade Fire,0.4,0.934,8,-5.696,1,0.00787,0.513,0.338,0.731,127.09,310893,4
3jfr0TF6DQcOLat8gGn7E2,Do I Wanna Know?,Arctic Monkeys,0.548,0.532,5,-7.596,1,0.186,0.000263,0.217,0.405,85.03,272394,4
2LlvrdnLa3XbB1b4jYuCnl,R U Mine?,Arctic Monkeys,0.288,0.758,6,-5.692,0,0.00616,0.0,0.303,0.619,97.094,201726,4
2HYaqJitHc9qiG68vc0JIm,Fluorescent Adolescent,Arctic Monkeys,0.651,0.823,1,-5.148,0,0.00193,5.77e-05,0.172,0.817,112.148,179533,4
5vefQfYc9Oxn8VHfgUCi1q,Fake Tales Of San Francisco,Arctic Monkeys,0.454,0.778,9,-4.225,1,0.00998,0.0,0.0427,0.704,127.158,177947,4
7s25THrKz86DM225dOYwnr,Respect,Aretha Franklin,0.805,0.558,0,-5.226,1,0.164,2.2e-05,0.0546,0.965,114.95,147600,4
72Z3omkingFSu6Qvo7EkLh,Daniel,Bat For Lashes,0.595,0.666,8,-8.422,0,0.0115,0.0144,0.177,0.438,135.015,249707,4
5fpizYGbi5IQoEraj6FP0R,Intergalactic - Remastered 2009,Beastie Boys,0.734,0.864,2,-6.119,1,0.022,9.85e-06,0.246,0.47,105.932,231493,4
1O2DYAwaGNRkGPGKEGpxo5,Fight For Your Right,Beastie Boys,0.669,0.76,8,-10.301,1,0.138,0.0115,0.0876,0.591,133.7,207400,4
4b8GTae6rqb9oPiRzVa3Gy,Loser,Beck,0.595,0.617,6,-10.455,0,0.0343,0.000135,0.383,0.823,85.387,234960,4
3WDRFFmZg9YEwMsNIty1ht,Sexx Laws,Beck,0.646,0.915,4,-4.108,1,0.0139,1.18e-05,0.0766,0.862,133.977,219227,4
4rKQ4bsArJosLlhBO8r2qf,Levi Stubbs' Tears,Billy Bragg,0.437,0.565,11,-5.937,0,0.598,1e-05,0.417,0.517,135.416,211773,4
77HWQTtuavsSjI3tEI32r2,Hyperballad,Björk,0.565,0.485,0,-9.856,0,0.0214,1.41e-05,0.39,0.066,134.843,238960,4
5Q7cE6wGHMehLFo2ppkk5D,One Way Or Another,Blondie,0.445,0.872,6,-6.294,0,0.00402,0.00909,0.047,0.834,162.407,208360,4
42cxPm9jgbaxIVN77XA1m6,Tender,Blur,0.587,0.566,9,-9.932,1,0.469,0.0,0.0644,0.528,76.055,461947,4
1aQZJlD0KtNgZBkC74mTkd,This Is a Low,Blur,0.266,0.47,9,-8.864,1,0.303,0.00114,0.1,0.371,170.003,300693,4
7qk4uPeLpaKhp8lwas1sBb,There's No Other Way - 2012 Remaster,Blur,0.576,0.935,2,-5.857,1,0.0573,1.17e-05,0.178,0.648,112.045,204867,4
3ZYYnEBVTsMutqF8zDF5Vw,Popscene - 2012 Remaster,Blur,0.405,0.991,2,-5.583,1,0.000516,0.00161,0.34,0.441,169.856,194787,4
1zik688giABqGosNAot3xw,To the End - 2012 Remaster,Blur,0.377,0.634,2,-8.968,1,0.0166,6.75e-05,0.0895,0.636,192.55,244600,4
4JMEhtQ4qQ5mwN7eTLpDpG,Out of Time,Blur,0.528,0.456,0,-8.581,1,0.0424,0.00373,0.364,0.319,138.65,233373,4
6Vcwr9tb3ZLO63F8DL8cqu,Tangled up in Blue,Bob Dylan,0.421,0.661,9,-13.126,1,0.414,1.16e-06,0.0962,0.554,100.965,341627,4
6k9DUKMJpWvu6eFG3O64Lg,Subterranean Homesick Blues,Bob Dylan,0.576,0.727,4,-9.973,0,0.702,0.0,0.324,0.751,173.854,141293,4
3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,Bob Dylan,0.482,0.721,0,-6.839,1,0.731,0.0,0.189,0.557,95.263,369600,4
03FymtGatTYXb6hdXcsv2H,"No Woman, No Cry - Live At The Lyceum, London/1975",Bob Marley & The Wailers,0.641,0.657,1,-9.354,1,0.276,0.0261,0.713,0.602,78.132,428360,4
4fQMGlCawbTkH9yPPZ49kP,Green Onions,Booker T. & the M.G.'s,0.816,0.514,10,-8.741,1,0.767,0.949,0.0899,0.912,136.837,176333,4
11nv53N7ZnNTCgyl8yxvYd,Cannonball,The Breeders,0.506,0.761,3,-9.765,1,0.00938,0.782,0.298,0.745,112.511,213693,4
7jPKMlLGZAMnGntHaFeU12,Rave On,Buddy Holly,0.547,0.706,7,-8.226,1,0.647,1.26e-06,0.49,0.963,159.525,108867,4
5v3utF8InHZKd8JZJK5rCx,Eight Miles High,The Byrds,0.364,0.768,9,-10.492,1,0.21,0.136,0.503,0.37,130.602,214640,4
5yR9u8QiOt8hJaddv32oo7,I Feel for You,Chaka Khan,0.698,0.912,11,-8.993,1,0.0145,0.0225,0.279,0.797,124.917,343400,4
17hdos7cv1vAvcfoTU4Pym,The Only One I Know,The Charlatans,0.543,0.572,5,-13.124,1,0.0685,0.00119,0.0823,0.533,113.312,238120,4
13v66YX1LY3oRCRGVd5LgF,Setting Sun - Full Length Version,The Chemical Brothers,0.414,0.989,6,-1.851,1,0.000197,0.182,0.357,0.192,135.081,322893,4
7kXmJwrZGIhDaLT9sNo3ut,Hey Boy Hey Girl,The Chemical Brothers,0.632,0.92,2,-4.976,1,0.119,0.508,0.114,0.363,127.001,290493,4
0mlwPYU0ApElSjZN4yA4L9,Complete Control,The Clash,0.194,0.922,4,-6.208,1,0.0026,0.232,0.686,0.681,172.679,192853,4
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,0.429,0.661,11,-7.227,1,0.00239,0.000121,0.234,0.285,173.372,266773,4
75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,0.557,0.442,5,-7.224,1,0.731,1.46e-05,0.11,0.213,146.277,309600,4
4dVYM5ds4vC3HNzcBpExUD,Dreaming of You,The Coral,0.441,0.684,9,-7.495,0,0.374,0.000848,0.108,0.971,199.001,141000,4
5gCMW3tfzuXZfLATnH01Vh,Men's Needs,The Cribs,0.546,0.947,1,-2.29,0,0.000128,7.37e-05,0.065,0.795,121.976,195960,4
4xymOOdANFwko4RpeR961e,Crimewave,HEALTH,0.746,0.695,4,-7.517,0,0.196,0.0267,0.199,0.861,119.975,258453,4
2RPypw1fqKCU5IGhLqGGIl,Inbetween Days,The Cure,0.546,0.836,9,-6.321,1,0.107,0.583,0.166,0.735,142.605,177987,4
4xiyq1iRdsxuU1BPUJ490Z,Close To Me,The Cure,0.724,0.523,11,-11.139,1,0.0745,0.703,0.0811,0.965,185.075,203267,4
20CNpCKq1oTdvekXaboyeq,Friday I'm In Love,The Cure,0.526,0.763,0,-12.663,0,0.00126,6.75e-05,0.359,0.514,136.205,215160,4
0DiWol3AO6WpXZgp0goxAV,One More Time,Daft Punk,0.613,0.697,2,-8.618,1,0.0194,0.0,0.332,0.476,122.746,320357,4
2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Nile Rodgers,0.794,0.811,6,-8.966,0,0.0426,1.07e-06,0.101,0.862,116.047,248413,4
0MyY4WcN7DIfbSmp5yej5z,Da Funk,Daft Punk,0.806,0.7,0,-5.269,0,0.00196,0.891,0.267,0.892,111.215,328680,4
7IKZJOQUvveIQZJq7Bkhl0,Five Years - 2012 Remastered Version,David Bowie,0.46,0.326,7,-10.699,1,0.142,1.01e-05,0.0449,0.321,152.54,283753,3
3sb66av9ZpdI1JmPDHVa18,Space Oddity - 2009 Remastered Version,David Bowie,0.337,0.365,0,-15.091,1,0.0788,3.84e-05,0.202,0.497,136.264,317027,4
1hlG7OWNQYhY01ZOd7JL6S,Golden Years - 1999 Remaster,David Bowie,0.671,0.733,11,-10.092,1,0.132,1.07e-05,0.0908,0.94,108.603,240600,4
2mAguyBQ2Xey2yOmwIpL3B,Young Americans - 2007 Remaster,David Bowie,0.469,0.866,7,-7.788,1,0.0568,0.0,0.058,0.883,169.209,316440,4
2X3II0KJv8wgL6EYsWB9um,Just Can't Get Enough,Depeche Mode,0.765,0.848,7,-7.449,1,0.418,0.0303,0.196,0.919,128.184,220880,4
0g0Jhy5DTdUXEpLUqX7wdR,Geno,Dexys Midnight Runners,0.479,0.628,6,-7.918,1,0.739,0.00797,0.962,0.844,124.115,206933,4
6cI8CJQWO2gTWqpSVKrpXY,Freak Scene,Dinosaur Jr.,0.243,0.942,9,-3.512,1,0.00792,0.00244,0.309,0.238,154.118,216960,4
6cR8iK8mp72ZzLbhEC83km,"Fix Up, Look Sharp",Dizzee Rascal,0.933,0.82,7,-4.339,1,0.0277,4.88e-06,0.133,0.271,104.76,224800,4
5uvosCdMlFdTXhoazkTI5R,Light My Fire,The Doors,0.413,0.725,3,-5.787,0,0.369,2.16e-05,0.0905,0.44,124.618,429760,4
2wzTHuw8nhFSXUU27x0PFa,There Goes The Fear,Doves,0.499,0.975,5,-4.504,1,8.6e-05,0.0721,0.0258,0.509,109.997,414080,4
0scrtPmtlIVwwk9s4LXJ8n,Son Of A Preacher Man,Dusty Springfield,0.367,0.472,9,-11.902,1,0.195,0.0,0.0874,0.761,179.686,146627,4
15049rGLXHwrWtE4euUb5C,The Killing Moon,Echo & the Bunnymen,0.522,0.85,7,-4.769,1,0.132,0.0338,0.295,0.71,124.216,346280,4
2BrL11P3djGJKirIN160qf,Connection,Elastica,0.686,0.689,3,-5.558,1,0.000313,0.69,0.0492,0.875,121.329,140533,4
1OZSVl0JJ1MBzibpuhmmXb,One Day Like This,Elbow,0.425,0.651,10,-6.131,1,0.105,0.0,0.138,0.366,159.363,394173,4
1RVi3bzxadOQTPDxs9SDpg,Watching The Detectives,Elvis Costello,0.777,0.371,9,-12.208,0,0.015,1.57e-05,0.158,0.824,133.598,226040,4
2562d0NXwYOKAsDP0ABMX7,Oliver's Army,Elvis Costello & The Attractions,0.523,0.809,4,-7.016,1,0.134,0.0,0.195,0.912,143.223,179653,4
0vFH3L3t8sOngUrmZbJB4c,Follow The Leader,Eric B. & Rakim,0.791,0.845,10,-7.665,0,0.0685,1.84e-06,0.104,0.789,109.899,332231,4
7LeOUkmZCQ047xRgGmKOuo,Hit The North Part 1,The Fall,0.703,0.709,2,-13.184,1,0.00761,0.859,0.0656,0.908,111.957,240707,4
0XczuPchMUnMpsLvHOsg9Y,Race For The Prize,The Flaming Lips,0.37,0.946,0,-3.849,1,0.000206,0.0204,0.315,0.387,130.556,258333,4
2DFRFqWNahKtFD112H2iEZ,Do You Realize??,The Flaming Lips,0.464,0.797,0,-5.244,1,0.006,0.000304,0.392,0.547,129.964,213173,4
0ikPZkDZ7CgZMmyt5o9t57,Spanish Sahara,Foals,0.365,0.57,9,-10.039,0,0.028,0.042,0.108,0.364,128.432,409560,4
6PchKwjaU56tU8HcFYhuGv,Rescue Me - Single Version,Fontella Bass,0.679,0.548,4,-9.464,0,0.646,1.3e-05,0.103,0.964,122.691,170720,4
0mWiuXuLAJ3Brin3Or2x6v,Learn to Fly,Foo Fighters,0.439,0.931,11,-2.59,0,1.92e-05,1.21e-05,0.193,0.527,135.944,234800,4
1mRLO6tznMsdNpHmHrOV88,Darts Of Pleasure,Franz Ferdinand,0.397,0.725,4,-7.638,0,0.00104,1.15e-06,0.615,0.801,145.005,179667,4
4avlZkPxHuuwLO9fgo9wD4,Paris,Friendly Fires,0.588,0.902,4,-4.549,1,0.000195,0.551,0.415,0.348,139.807,234987,4
5FFowl1Ve4S5OehL6OywSg,Waiting Room,Fugazi,0.616,0.727,1,-8.176,0,0.00401,0.86,0.157,0.54,92.259,173267,4
39aeoREr6aIQOJUmdC6F7V,One Nation Under A Groove - Original,Funkadelic,0.798,0.673,4,-12.366,0,0.338,0.000479,0.217,0.851,122.397,450960,4
1BjvHwHvRxgomE4AZoFJle,Witchita Lineman,Glenn Campbell,0.189,0.407,5,-10.877,1,0.432,0.000144,0.248,0.369,168.748,188387,4
4Hff1IjRbLGeLgFgxvHflk,DARE,Gorillaz,0.76,0.891,11,-5.852,0,0.0229,0.0869,0.298,0.966,120.264,245000,4
0pyo9XBHp2pEDMHIBGJLom,Standing In the Way of Control,Gossip,0.697,0.919,7,-6.174,1,0.00694,0.0621,0.203,0.943,118.341,256400,4
2RtNSM8cPCAOZ5bvQbW6y3,Oblivion,Grimes,0.697,0.529,2,-8.838,1,0.115,0.901,0.0895,0.486,155.974,251267,4
3YBZIN3rekqsKxbJc9FZko,Paradise City,Guns N' Roses,0.273,0.952,11,-8.762,1,0.0169,0.0111,0.142,0.472,100.271,405640,4
0dcJ1SsbTmAvC3ZVvUYMIy,Hate To Say I Told You So,The Hives,0.447,0.9,5,-6.741,1,0.00114,0.00596,0.47,0.39,135.861,199733,4
2VTQAjZr7FPoEJD2sNoH3o,Celebrity Skin,Hole,0.443,0.896,9,-6.163,1,1.35e-05,0.000101,0.369,0.733,134.145,162493,4
6azqCTqRBYTyJh9geJ1HEG,Sea Within A Sea,The Horrors,0.519,0.825,1,-7.488,1,0.00301,0.735,0.103,0.415,144.019,478493,4
2oTDOIAdsxPTE7yAp4YOcv,Jump Around,House Of Pain,0.854,0.71,4,-6.32,0,0.0113,8.72e-05,0.166,0.818,106.894,214947,4
7t2DtwDaxiuZDulbXsWrnO,Love Action (I Believe in Love) - 2002 - Remaster,The Human League,0.701,0.591,0,-9.752,1,0.0733,0.0207,0.34,0.757,121.728,299800,4
5YeYIVwxXC2NHyBHSz8zOy,F.E.A.R.,Ian Brown,0.54,0.683,6,-5.594,0,0.291,0.000276,0.286,0.47,160.2,268987,4
5BgRYp6oE9itsykYLMp7k3,The Eton Rifles,The Jam,0.407,0.825,9,-9.193,0,0.000582,0.118,0.101,0.871,157.32,237560,4
5C8TU0Ke2gnuVgLqRWKa1a,Start!,The Jam,0.632,0.351,0,-8.896,1,0.00691,6.38e-05,0.108,0.913,139.339,149867,4
6JyricctgDY0zBaWnsivSo,Town Called Malice,The Jam,0.554,0.913,2,-8.907,1,0.00218,0.0104,0.0637,0.737,101.917,173000,4
1oVyEd2kMTLT1BpZVYMYFL,"It's A Man's, Man's, Man's World - Mono",James Brown,0.617,0.403,8,-9.201,0,0.481,0.000373,0.0808,0.535,80.804,166133,3
5uCdgBAqYPWQ2HGpJVGAeD,Get Up I Feel Like Being A Sex Machine - Pt. 1 / Single Version,James Brown,0.802,0.661,10,-7.569,0,0.157,2.31e-05,0.173,0.799,107.774,316547,4
2Zb1vzq95XsUDGdjOkaGie,Just Like Honey,The Jesus and Mary Chain,0.341,0.552,8,-10.503,1,8.02e-05,0.616,0.0591,0.486,121.361,182493,4
75TU0QDOI7elTEqWKleX64,Never Understand,The Jesus and Mary Chain,0.204,0.961,11,-4.214,1,3.35e-05,0.837,0.201,0.388,168.146,178920,4
0wJoRiX5K5BxlqZTolB2LD,Purple Haze,Jimi Hendrix,0.533,0.905,2,-5.27,1,0.00876,0.578,0.0698,0.486,108.9,170813,4
0NWPxcsf5vdjdiFUI8NgkP,Hey Joe,Jimi Hendrix,0.346,0.768,9,-5.695,1,0.00603,0.38,0.0244,0.532,169.492,210160,4
69aXQyUnUC0BWgATlSWNB2,Transmission,Joy Division,0.411,0.879,7,-6.302,1,0.00487,0.0446,0.104,0.499,153.31,217200,4
6C0xucNj75wRdlejwWIEW1,Club Foot,Kasabian,0.238,0.919,0,-6.893,1,0.0257,2.31e-05,0.0914,0.123,101.752,214373,4
0iluWxTpC9QOdVPg3PROvm,Hounds Of Love,Kate Bush,0.546,0.748,5,-13.989,1,0.505,0.0,0.16,0.9,145.582,183267,4
